hex9,value
89196941b33ffff,443
8919694ca97ffff,9567
89196bac57bffff,807
89196bb9e17ffff,8429
8919694c55bffff,769
8919696936bffff,2403
89196945607ffff,1812
89196941c0fffff,4179
89196941b6bffff,7901
8919694a0cbffff,7092
89196b04cd7ffff,3773
89196949617ffff,6959
89196b8610bffff,1729
89196943193ffff,5210
89196bb06abffff,8187
89196940017ffff,3118
89196bb9b27ffff,3108
89196b96cc7ffff,8956
89196b16d1bffff,3113
89196ba42cbffff,4598
8919697ae2fffff,9171
89196b14e4bffff,9700
89196b94b47ffff,1884
89196bb9b13ffff,978
89196b16cb7ffff,1934
89196b16d73ffff,1133
89196bb6a2bffff,9191
89196ba5d07ffff,7729
8919694c8a7ffff,9052
8919694095bffff,4883
891fa49603bffff,9439
89196b36003ffff,3059
8919694285bffff,6667
89196b16c5bffff,4618
8919694e827ffff,44
89196ba108bffff,6682
89196bb4c87ffff,567
8919694e42bffff,9126
8919694c913ffff,7494
89196ba45abffff,7083
89196b1404bffff,7048
89196969a67ffff,2966
89196b33663ffff,6104
8919694cd63ffff,6852
89196bb6913ffff,712
8919696b663ffff,5650
8919697abb7ffff,1003
8919694104bffff,7373
89196968043ffff,5657
89196bb024fffff,7649
8919697894fffff,1377
89196bac267ffff,7896
89196b9430bffff,3868
89196b04a53ffff,187
89196bb8213ffff,9843
89196bba11bffff,5585
89196bb499bffff,9585
89196ba043bffff,1558
8919697980bffff,6630
8919694cb2bffff,2775
89196ba9c77ffff,3715
8919696b3d3ffff,2497
89196979b87ffff,3228
89196b04527ffff,5001
89196bb4323ffff,4316
89196b9608fffff,5323
89196ba0e33ffff,6199
89196bb12afffff,5906
89196bab1dbffff,5960
89196bae887ffff,483
89196ba66b7ffff,6531
89196bb41d3ffff,4207
89196b85bc7ffff,2268
8919697b657ffff,4955
89196b846b3ffff,5706
89196979a9bffff,8280
89196978a83ffff,7844
89196ba6bcbffff,9777
89196bba9b7ffff,9714
89196bb8587ffff,360
8919694ed0bffff,4183
8919696b0abffff,1581
89196ba5aafffff,7105
89196b87597ffff,5913
8919694f663ffff,4395
89196ba0013ffff,7270
89196b32ed7ffff,3822
89196bae127ffff,4453
89196ba5e2bffff,2017
89196b17307ffff,391
89196baa3c3ffff,9295
8919696a687ffff,618
89196bbb583ffff,4001
89196ba50dbffff,2616
89196baa40fffff,3970
89196bb7617ffff,4923
89196baf427ffff,7820
89196969197ffff,145
89196b96a6bffff,4882
8919696a543ffff,9718
891969636d3ffff,2295
8919694dc27ffff,8527
8919694b203ffff,9482
89196949667ffff,2998
891969781dbffff,2896
8919695916bffff,1235
89196b8461bffff,9776
89196ba8063ffff,8776
89196b32303ffff,7877
89196bb6dcbffff,7115
89196b16d8bffff,5016
891fa4934abffff,4076
89196969cabffff,4785
89196bb206bffff,7329
8919694961bffff,3932
89196bad803ffff,4911
89196b94943ffff,4405
89196bb580fffff,9287
8919694d5cfffff,7910
89196ba2a9bffff,4926
8919696b133ffff,4777
8919694a4c7ffff,5058
89196bab5c7ffff,7438
89196baa413ffff,5108
89196b3a65bffff,2492
89196baa2a3ffff,9411
89196ba68d7ffff,6946
89196bae567ffff,8930
89196bb1853ffff,3871
8919696a453ffff,5241
89196b0602bffff,7203
89196ba0853ffff,7795
89196bba5c7ffff,9801
89196ba26a7ffff,5553
89196969817ffff,6924
89196b14617ffff,4211
89196b84423ffff,9993
89196bacc97ffff,9786
89196978e53ffff,2243
89196ba2e4bffff,7049
89196b3312bffff,4905
89196949e0bffff,2015
89196bb6ca3ffff,7874
89196ba69dbffff,6502
8919694a54fffff,8976
8919682cb33ffff,8577
8919694ac43ffff,5129
8919694232bffff,642
8919697b403ffff,1185
89196bbaa63ffff,6097
89196bb6d9bffff,6656
8919697b66bffff,8305
89196b96d1bffff,8048
89196969e73ffff,7692
89196941d8bffff,9981
89196bb28d7ffff,5894
89196bb6313ffff,6424
89196ba41c3ffff,697
89196b8460fffff,707
8919694de73ffff,2976
8919694901bffff,2364
8919696866fffff,5687
8919696304bffff,3168
8919696a597ffff,1198
89196b169cbffff,5054
89196bab497ffff,8216
89196959937ffff,3043
89196969067ffff,6853
89196bb2a7bffff,7598
89196b051a7ffff,5135
8919682cb4fffff,4817
89196ba03a7ffff,6885
89196baee2fffff,2617
89196bb8bb7ffff,9302
89196bb24b7ffff,2635
89196bad51bffff,9347
89196b866a3ffff,158
89196bb20cbffff,396
89196b3366fffff,7078
89196ba267bffff,2487
89196ba6303ffff,3790
89196940a93ffff,876
89196ba35abffff,1772
89196bab4bbffff,2402
89196bb154bffff,1364
89196bb5e8fffff,5409
89196978453ffff,4805
89196ba3403ffff,2396
8919697b417ffff,946
89196bac993ffff,8257
89196bb1b8bffff,3333
89196bb36a3ffff,9868
8919694d09bffff,1059
89196baf0bbffff,8200
89196bb4ed3ffff,1211
89196ba748fffff,4566
89196ba24afffff,3546
89196bac5d7ffff,5508
89196ba4277ffff,3748
8919694e493ffff,3752
8919696ac6bffff,5570
89196bb08b3ffff,5897
891969431dbffff,3257
89196b84c47ffff,5102
89196b04dcfffff,7357
89196978a6fffff,8545
89196ba6d6bffff,1019
89196ba51a7ffff,110
89196bb1aabffff,7404
89196bac673ffff,4846
89196bbac97ffff,9850
8919694294bffff,3874
89196ba16d7ffff,7902
8919696053bffff,2325
8919694a68bffff,4841
89196b96993ffff,5593
8919694937bffff,3866
8919694ed07ffff,950
89196bac15bffff,9662
89196b32a4fffff,3513
89196ba8ea3ffff,1404
89196ba8cb7ffff,8264
89196bb6233ffff,1987
89196949b7bffff,6921
8919694ddafffff,6590
89196bb0c6fffff,4513
89196b17323ffff,7196
89196ba83b3ffff,9911
891969692d7ffff,463
89196bb232fffff,2433
89196ba502fffff,2929
89196b149c3ffff,7212
8919696128bffff,1831
8919694860fffff,5523
89196941b83ffff,2990
8919694a3c7ffff,9334
89196b96913ffff,4496
89196941dc3ffff,1141
89196b8620fffff,2811
8919694b483ffff,1082
89196949953ffff,4833
8919694990fffff,3369
89196b05b37ffff,5469
89196bac687ffff,3186
8919696b423ffff,6553
89196ba719bffff,1717
8919694dc8bffff,3106
89196ba4317ffff,754
89196b33653ffff,9459
891969680cfffff,7789
89196b16593ffff,5078
89196bb12c3ffff,2790
891fa49342bffff,2259
8919694c46fffff,3504
89196ba6943ffff,570
89196baa427ffff,6800
8919694e5d7ffff,1718
89196bb054bffff,7647
8919696934bffff,7099
89196942a77ffff,7099
89196ba4207ffff,3599
89196bb642fffff,9502
89196b95dd3ffff,8557
89196ba5e43ffff,8371
891969405a3ffff,7631
891fa493477ffff,1645
89196bb80abffff,8372
8919697b12fffff,9680
89196949eafffff,4983
89196ba4e33ffff,819
89196b329dbffff,5743
89196941307ffff,5108
89196ba4d8bffff,6454
89196baa6b7ffff,4053
89196baaec7ffff,1942
8919694caa7ffff,3562
8919696986fffff,5863
89196bae4b3ffff,9906
8919694e58fffff,8121
89196ba0267ffff,3842
89196b94337ffff,4632
89196963403ffff,4625
89196968a1bffff,820
8919694f323ffff,5185
8919694ed17ffff,3646
89196949197ffff,1019
89196bb2547ffff,1789
8919694c22fffff,6292
8919696838fffff,147
8919696161bffff,5007
89196ba4563ffff,6528
8919695899bffff,3888
8919694d1b7ffff,3436
89196bb4053ffff,7294
89196ba88a7ffff,943
89196bb4adbffff,5649
8919694d3b3ffff,9056
8919696836bffff,9624
89196bb2db7ffff,9890
891fa4926a7ffff,1525
89196bb462fffff,6562
89196bac04fffff,9671
89196b85a63ffff,1405
89196b8488fffff,656
89196943153ffff,5207
89196bb0077ffff,5801
89196b32cb7ffff,714
89196ba813bffff,148
89196940b0bffff,8584
89196948c4fffff,2567
89196ba6e17ffff,5256
89196bb9223ffff,8830
89196b05bb7ffff,1179
8919694a46fffff,6049
89196b06b5bffff,9068
89196b14ca3ffff,9126
8919697b1abffff,6224
89196969a17ffff,5777
89196bbb22fffff,3316
89196bbaa13ffff,6638
89196bb15bbffff,8372
89196ba74dbffff,7169
89196baa0dbffff,2190
89196949127ffff,7808
89196ba6e23ffff,8514
8919694e39bffff,1840
89196979367ffff,1654
89196b85e47ffff,9900
89196968acfffff,8958
89196948467ffff,1949
8919694b2afffff,2362
89196948377ffff,7619
89196bb26a3ffff,4886
89196baab17ffff,8285
89196bb33dbffff,8074
8919694d533ffff,8013
89196bb4583ffff,6463
89196bac44fffff,326
89196bb482fffff,9700
89196bba9d3ffff,8202
8919694e35bffff,2749
8919696b0d3ffff,4091
89196baab57ffff,925
89196ba0e0fffff,7866
89196b04c8fffff,9962
89196b14a67ffff,9167
8919696a22bffff,2709
89196baaa5bffff,9534
89196bb3437ffff,8712
89196ba22b3ffff,9943
891fa4924d7ffff,3902
89196b86977ffff,8419
89196ba357bffff,210
89196bb9babffff,7092
8919694e28fffff,6192
891969695a3ffff,3632
89196baf647ffff,8002
89196ba9c97ffff,1144
89196baf0a3ffff,9524
89196ba6663ffff,6342
8919694f1a7ffff,8934
89196bb0e07ffff,8128
89196baac4fffff,8449
89196b844c3ffff,1161
89196bb8553ffff,6241
89196bb5223ffff,8567
8919682ca37ffff,9946
89196979bbbffff,2761
89196bb8307ffff,6771
89196969b97ffff,4678
89196b85b0fffff,3517
89196ba3383ffff,2576
89196baf13bffff,9453
8919694058fffff,5826
89196b86377ffff,4520
89196ba86d7ffff,2642
89196ba4903ffff,8743
8919697881bffff,1664
89196948c27ffff,7760
89196bb118fffff,7874
8919697928fffff,8804
8919697980bffff,3994
89196ba1117ffff,6098
89196b041cfffff,7543
89196bb1e17ffff,1366
89196ba353bffff,5046
89196978427ffff,7351
89196b04d5bffff,3940
8919694900bffff,1670
891969693cfffff,5220
89196bb518fffff,8037
89196b05a03ffff,296
89196969e63ffff,6400
89196b963a7ffff,7258
89196ba886bffff,3694
8919694c463ffff,1718
89196ba160bffff,1228
89196bae857ffff,4243
89196baad87ffff,6561
8919694dc17ffff,2488
8919694560fffff,8549
89196bbab2bffff,3425
89196bb5c0bffff,7808
89196ba9e57ffff,9023
89196941447ffff,6
89196941303ffff,9956
89196959a67ffff,2355
89196b06867ffff,2739
89196bbb273ffff,7057
89196ba708fffff,3567
89196ba1507ffff,6195
89196baab67ffff,8813
89196bb28d7ffff,5175
89196baa18bffff,6659
89196ba4e63ffff,409
89196bb1e67ffff,1690
89196b06d8fffff,706
89196bba627ffff,7583
8919697986fffff,7359
8919697b033ffff,6053
89196b14073ffff,884
89196bb2b43ffff,1521
8919694b2a3ffff,3318
89196bbb123ffff,666
89196ba0587ffff,3457
89196978467ffff,5404
891fa4926d3ffff,6873
89196ba72a3ffff,734
89196941203ffff,8717
8919694b16fffff,8980
89196941003ffff,6485
891969786d3ffff,8228
89196ba8143ffff,8048
89196948b47ffff,8797
89196baa96fffff,6533
89196b05e77ffff,1408
8919694dc33ffff,8645
89196bb6c83ffff,2517
89196ba14c3ffff,8500
89196bb1b13ffff,1433
89196bb1527ffff,2317
89196b85c0fffff,6363
89196b16163ffff,1767
8919696a197ffff,396
891fa492463ffff,1216
89196b05c0bffff,3530
89196bbac3bffff,5752
89196ba3683ffff,6328
89196962387ffff,9095
8919694e217ffff,6709
8919694acbbffff,2319
8919694007bffff,9255
89196ba5dc3ffff,4857
89196bb599bffff,9414
89196b06a87ffff,9678
8919694d307ffff,4896
89196bb09b3ffff,2712
89196bac5c7ffff,4145
89196b964c7ffff,6910
89196b33473ffff,959
8919694855bffff,3920
89196ba81a3ffff,994
89196bae10bffff,6620
89196b94c2bffff,4827
89196ba1b2fffff,7351
89196b3659bffff,5258
89196b33587ffff,6629
89196b875a3ffff,3522
8919696166fffff,7110
89196bac393ffff,2681
8919694d9dbffff,1670
89196b949a3ffff,1460
89196940543ffff,4692
8919694e3a7ffff,8337
89196b866cfffff,7871
8919694904fffff,6243
89196bba41bffff,3049
89196ba9d43ffff,2259
89196978a47ffff,6805
89196b86ecbffff,2753
89196961283ffff,3765
89196ba1b0fffff,8811
8919694c50fffff,7327
89196baabb3ffff,7982
89196bb5217ffff,1208
89196bb8947ffff,1652
89196ba1863ffff,1855
89196ba9c13ffff,9535
89196bad83bffff,2145
89196b14ecfffff,7259
8919694b2abffff,727
89196b05c67ffff,8015
89196ba53c3ffff,3041
89196ba33bbffff,9704
89196bba47bffff,6802
89196b32e13ffff,193
89196b84a03ffff,5806
89196bb4013ffff,9224
89196b3646bffff,1598
89196ba201bffff,3750
8919696960fffff,4083
8919696ac8bffff,4914
89196b16e8fffff,2964
89196969d2fffff,7010
8919694c633ffff,3490
89196b14813ffff,7039
89196bb5827ffff,7482
89196bba377ffff,3072
89196bb0837ffff,7440
8919694356bffff,2715
89196bb6253ffff,1289
89196baf2bbffff,5320
89196949577ffff,4036
8919696acd3ffff,877
89196960197ffff,6210
89196bad3cfffff,5152
8919696b383ffff,381
89196baa943ffff,2780
89196958943ffff,1090
89196baa627ffff,7416
8919694c287ffff,7564
89196b045a3ffff,5319
89196bb0677ffff,7204
8919694132bffff,3196
89196b149afffff,7851
89196b32ab7ffff,3064
89196baecd7ffff,165
8919694d63bffff,3848
8919694850fffff,6704
89196b04557ffff,782
89196b87533ffff,7411
89196bb8e4fffff,2567
89196b14173ffff,8725
89196bb2577ffff,5621
89196b8ebb7ffff,6586
89196b841a3ffff,593
8919694ddcfffff,7104
89196b32d83ffff,4840
89196b84bcfffff,4865
89196ba8a83ffff,7318
89196942373ffff,2784
8919694da0fffff,621
89196b8652bffff,2373
89196bb8c43ffff,561
89196b858dbffff,3059
89196948dc7ffff,9630
89196b94eafffff,2181
89196b94183ffff,3295
89196bb3383ffff,8219
89196ba33afffff,3738
89196b85847ffff,5652
89196baa573ffff,4043
89196bb400fffff,4733
89196ba308fffff,7103
89196bb6d63ffff,6637
89196bb7457ffff,6116
89196b16967ffff,1328
8919694ccc3ffff,8186
8919697923bffff,8128
89196ba1b43ffff,6326
89196ba15b7ffff,3086
8919696b24fffff,5826
89196bb9ec7ffff,8446
891969498abffff,619
89196958b7bffff,9246
89196bb5d87ffff,4611
89196949bbbffff,7808
8919694f523ffff,3371
891969411d3ffff,9345
89196bb260bffff,2903
8919694a807ffff,8321
89196ba6037ffff,8476
89196bad14fffff,1424
89196bb8d77ffff,5746
89196ba433bffff,2713
89196bb1653ffff,3351
89196b861afffff,8048
89196bb8253ffff,3675
89196bb2e97ffff,29
89196b96963ffff,8916
89196bac307ffff,4181
89196ba2e93ffff,1009
89196b3654bffff,2359
89196bbaa27ffff,7693
8919694c297ffff,8407
89196ba1dafffff,2236
8919694f497ffff,8512
8919694d36fffff,5240
89196ba7077ffff,5762
89196b1493bffff,4558
89196941a47ffff,5403
89196ba9217ffff,825
89196b84bc3ffff,8745
89196ba8bcbffff,3132
8919697b28fffff,4483
89196b84d17ffff,4396
89196bac9abffff,835
89196baab3bffff,8081
89196ba6ad7ffff,7428
89196bb834bffff,8302
89196ba8647ffff,824
89196bacbcfffff,9162
89196b14c0bffff,2673
89196bb0aa7ffff,7778
8919694a987ffff,1620
89196b16a6fffff,5961
89196bb5b07ffff,4027
8919696aa5bffff,1473
89196969ecfffff,4392
89196bad007ffff,6270
89196b064bbffff,2413
89196b96a8fffff,2352
89196ba0527ffff,5419
89196b306a3ffff,7373
89196ba8cbbffff,9552
89196b85e73ffff,1662
891969795a7ffff,2229
8919694e093ffff,9819
89196b16dd3ffff,5517
89196ba5c73ffff,2174
8919694c3a7ffff,3359
89196bacc63ffff,5288
8919694d953ffff,5178
89196ba868fffff,7880
89196b04c83ffff,1331
89196ba9427ffff,1566
89196baa833ffff,4513
89196ba8513ffff,5007
891969615b7ffff,8323
89196949a23ffff,424
89196b305a3ffff,5922
89196b9618fffff,9076
89196b965cbffff,1346
89196949ed7ffff,4477
89196baf10fffff,5500
89196bacd83ffff,6771
89196bb4b57ffff,6131
89196b06b0bffff,4133
89196ba8b6fffff,3700
8919694f3abffff,9364
89196baab73ffff,3681
89196ba74d3ffff,2807
89196949cb7ffff,7842
89196b14a07ffff,3361
89196bad02fffff,7657
89196949b0bffff,1712
89196949557ffff,473
89196bb041bffff,8272
89196bb344fffff,3697
89196b869d7ffff,9275
89196ba9cafffff,7901
8919694339bffff,3862
89196941cb3ffff,3674
8919694e863ffff,549
89196b85b93ffff,3175
89196940337ffff,7526
89196bb812fffff,7065
89196949ccfffff,4776
89196bb4d03ffff,9777
89196baaa43ffff,564
89196b06e37ffff,4224
89196bbadd3ffff,1818
89196bac913ffff,9870
89196ba46b7ffff,2671
8919697998fffff,5275
89196b155abffff,7176
8919694ad3bffff,9708
89196949d0fffff,9611
89196bb12dbffff,5758
89196ba8d5bffff,6395
89196b330bbffff,7651
89196ba73cfffff,4381
89196941997ffff,7716
89196ba6087ffff,5609
89196bba453ffff,5686
8919696a2d7ffff,3013
89196ba5d77ffff,8423
8919694deb7ffff,5906
89196bb2257ffff,4959
89196b14313ffff,9128
89196bab22fffff,875
89196bbb03bffff,6035
8919694a2d7ffff,8629
8919694eb5bffff,3643
89196ba45bbffff,5491
89196bb11b7ffff,4670
89196bab403ffff,2257
89196ba68cbffff,9206
89196ba2cd3ffff,9668
89196bac96bffff,372
89196b16d6bffff,5578
89196b041dbffff,6329
89196ba1b57ffff,7079
89196ba5213ffff,4101
89196b06c53ffff,1144
89196ba03c3ffff,7574
89196ba88c7ffff,8629
89196948937ffff,606
8919694ac3bffff,3153
89196ba198fffff,6231
89196948467ffff,476
89196949aafffff,109
89196bb56c3ffff,1230
89196ba32c7ffff,1331
89196b948b7ffff,1944
89196ba3507ffff,7379
8919694a697ffff,1214
89196bb1163ffff,7685
89196963267ffff,8605
89196bbb3abffff,3687
8919694db4bffff,3583
8919694e88bffff,316
89196bb227bffff,4621
8919697984fffff,5759
89196bab4cbffff,1471
89196bb349bffff,2563
89196bb818fffff,8522
89196bb4b6bffff,9704
89196959e73ffff,6430
89196ba6d97ffff,4549
89196bb91cfffff,5032
89196b14c17ffff,703
89196b9640fffff,7604
8919696854fffff,6178
89196ba4ab3ffff,2020
89196bbb3cbffff,56
89196bb181bffff,3982
89196ba6d43ffff,2881
89196bacc2bffff,9668
89196b14c3bffff,7728
89196b04c3bffff,8274
8919694a277ffff,1401
8919696354bffff,5568
89196bbb37bffff,1036
89196b3280fffff,3338
8919697a227ffff,4494
89196b85b3bffff,4545
89196bb2cb7ffff,7397
89196ba5423ffff,3357
89196b86e53ffff,4860
89196baae33ffff,409
89196b861d7ffff,7842
89196948d9bffff,5228
89196b06c93ffff,807
89196bb91b7ffff,2591
8919696924fffff,7646
89196bb9957ffff,2945
89196ba9157ffff,3342
891969632b3ffff,8783
891969613dbffff,4011
89196949e6bffff,7536
89196bae187ffff,8053
8919694e327ffff,3896
89196ba512bffff,1226
89196b84d0fffff,2921
89196bad56fffff,8961
89196968057ffff,9487
89196961357ffff,5287
8919694b197ffff,8617
89196942b63ffff,250
89196bb6c6bffff,6392
8919696823bffff,5645
89196b04d57ffff,6008
89196bba8cbffff,5515
8919694f20fffff,874
89196ba932bffff,1467
89196ba712fffff,3298
89196ba286bffff,3472
89196b1405bffff,3440
89196bb91b7ffff,5331
89196baababffff,2044
89196baa9afffff,8063
89196bb9633ffff,5769
89196ba1c33ffff,5957
89196b36633ffff,8624
89196b30117ffff,3825
8919694c0dbffff,8046
89196bb286bffff,5875
89196b8443bffff,1260
8919694320bffff,1414
89196bbaca3ffff,8736
8919694038bffff,5857
89196ba20cbffff,9176
89196ba5117ffff,5967
8919694f257ffff,2033
8919696aec3ffff,8515
89196bb4a13ffff,5004
8919696866bffff,1066
89196ba62b7ffff,4203
89196948093ffff,6638
89196b0636fffff,8763
891969593cfffff,4583
89196bb4e27ffff,1361
89196ba0ba3ffff,263
89196b14eb7ffff,1066
8919694da3bffff,4735
89196948413ffff,6555
89196948283ffff,3141
89196ba7143ffff,8319
89196b32e97ffff,1681
891969635abffff,6973
8919696b393ffff,5160
8919696a55bffff,9999
89196bb2013ffff,9326
89196b84c67ffff,9658
89196bb8a67ffff,7585
89196b061a7ffff,1785
89196b3b493ffff,2373
89196b06377ffff,555
8919694cd1bffff,1364
89196ba56c7ffff,9554
891fa493473ffff,1247
89196bab353ffff,4963
89196bb2d2fffff,3172
8919694a38fffff,8624
89196b84003ffff,633
89196b14cc7ffff,5904
89196ba1193ffff,4341
89196b3341bffff,4109
89196b3202fffff,1653
89196baae13ffff,5313
8919696a887ffff,6650
89196bacda7ffff,6766
8919694ac47ffff,1861
89196bb84b7ffff,7314
89196b8cbafffff,6648
89196949c8bffff,599
89196b9598bffff,1799
8919694055bffff,1628
89196949517ffff,1534
8919694f2b7ffff,5482
89196bb70a7ffff,6976
89196958bcbffff,8439
89196948dc3ffff,3833
89196bb315bffff,4364
8919694ac83ffff,3193
89196940e6fffff,7639
89196b1435bffff,5956
89196bb9a17ffff,8373
89196969817ffff,5765
89196b87163ffff,1619
8919694eb2bffff,544
89196b143d7ffff,7398
89196bb4303ffff,8136
89196b16b13ffff,5277
891969485abffff,9484
8919695932fffff,8645
8919696ad8fffff,6328
8919694a6bbffff,3783
8919694f0a3ffff,7895
8919694e357ffff,8848
89196ba408fffff,5079
89196b1426fffff,3417
89196bae56bffff,937
89196b96b6fffff,9627
8919695936bffff,6511
89196bac207ffff,1781
89196b95d17ffff,5372
89196ba32cfffff,8573
891969799b3ffff,3061
8919694aa5bffff,4409
89196bb0e6fffff,2259
89196ba83cfffff,232
89196969b87ffff,1518
89196b1588bffff,316
89196bba47bffff,3485
89196ba0587ffff,9293
89196bb4e53ffff,9401
89196baa41bffff,3696
89196bbb313ffff,6543
89196b16327ffff,1371
89196b3b693ffff,7978
89196ba63cbffff,4190
89196bb5193ffff,9595
8919694a98fffff,5389
8919682cb9bffff,4413
89196b16a47ffff,9508
89196bb3433ffff,7489
891fa492647ffff,8826
891969633b7ffff,4668
89196bb4283ffff,6839
89196baf333ffff,1928
89196bba2d3ffff,1930
89196b15d93ffff,7349
89196baa90fffff,9255
8919694e303ffff,6730
8919696ae07ffff,1358
89196b064c3ffff,6338
8919694f607ffff,633
89196ba0a8fffff,4321
8919696804fffff,9363
89196bad98fffff,912
89196ba897bffff,472
89196948847ffff,4705
8919694c457ffff,1820
89196bba46bffff,6659
89196b86c37ffff,7832
89196ba05b3ffff,8341
89196ba0487ffff,3690
89196bb9147ffff,3194
8919694e80fffff,8642
89196bb71c7ffff,5390
89196baab3bffff,3281
89196949323ffff,7561
8919694845bffff,7392
89196b3280fffff,8497
8919682d9afffff,2184
8919694b557ffff,758
89196bbb037ffff,6656
89196948223ffff,8657
89196bb6137ffff,5703
89196b94a6fffff,8315
89196bb814fffff,7322
89196bae4a7ffff,3909
89196b86c23ffff,6156
89196bb0b57ffff,1920
89196b05e27ffff,4184
891fa49241bffff,8268
89196b84523ffff,3027
89196bb86abffff,4071
89196baa463ffff,415
89196bb9cbbffff,6367
89196b3248bffff,9536
89196bb92dbffff,217
8919694066fffff,7002
89196ba73c7ffff,641
89196baddd3ffff,9816
8919696018bffff,8293
89196ba912bffff,1328
89196bb4c17ffff,6126
89196bb447bffff,1696
89196badb5bffff,9807
8919696a60fffff,5710
8919694923bffff,5165
8919697b357ffff,6912
89196b14893ffff,2416
89196978a27ffff,9656
89196b06533ffff,4498
891969415c7ffff,630
89196ba6adbffff,6824
89196ba6627ffff,6990
89196bac1c3ffff,4806
89196ba49afffff,5423
89196b05c53ffff,1284
89196ba1013ffff,7620
8919696162bffff,5413
89196baf487ffff,1759
89196b044a3ffff,275
89196bab673ffff,901
89196ba9b9bffff,8466
89196bac07bffff,7809
89196b16827ffff,9630
89196bb4457ffff,6344
891969610cfffff,7420
89196bbad2fffff,3647
8919694a8dbffff,7623
89196b84893ffff,287
89196bb71a7ffff,9192
8919694a0cbffff,4133
89196bac697ffff,3823
89196b06997ffff,4410
89196bb9323ffff,6019
89196ba4353ffff,3323
89196969d07ffff,4379
89196bba633ffff,2044
8919694f6cfffff,6652
89196ba20d3ffff,4360
89196b3224bffff,5527
89196ba443bffff,1178
8919697aaa7ffff,7911
89196bb3027ffff,9384
89196baea8bffff,4652
89196979ba7ffff,7951
89196bb144fffff,5044
89196bb6a2fffff,9012
89196b322d3ffff,4571
89196941567ffff,8129
89196bace8fffff,7685
89196b33187ffff,8776
89196ba1cabffff,4885
89196ba36abffff,8652
89196bb410bffff,4981
89196ba6ccbffff,1480
89196ba0067ffff,140
89196b058d3ffff,6374
89196969093ffff,141
89196bba91bffff,5222
891fa49665bffff,4108
89196b86bd3ffff,3916
8919694b067ffff,6622
89196ba2d17ffff,7778
8919696b2b7ffff,2148
89196979683ffff,3040
8919694f2afffff,1003
89196ba7043ffff,6191
8919694f54bffff,9048
89196b96007ffff,2200
89196ba0d37ffff,5414
89196b0412fffff,6687
89196ba9d4bffff,4244
89196bb226bffff,4520
89196b0654bffff,9360
89196baae37ffff,9598
89196b14b3bffff,1386
89196b04c6fffff,6312
89196978393ffff,3405
89196b3201bffff,8182
89196948e93ffff,9846
891fa49350bffff,9758
89196949d1bffff,9853
89196b84db3ffff,5224
89196940453ffff,4618
89196bacc4bffff,478
89196ba3017ffff,7186
89196ba339bffff,3324
89196b84e2bffff,1850
89196bb122fffff,4487
89196b9417bffff,5805
8919694323bffff,6294
89196ba4a9bffff,6850
89196ba0293ffff,811
8919697952fffff,2803
89196ba920fffff,1424
89196963427ffff,7982
89196b04dd7ffff,3917
89196ba4ac3ffff,5506
89196961053ffff,3010
89196b84287ffff,4467
89196b3247bffff,3609
89196ba258bffff,4271
89196b04c03ffff,5145
89196b05eafffff,7724
89196bb0327ffff,6232
89196bad04bffff,9201
89196bac58bffff,256
89196ba68d7ffff,4937
89196ba2533ffff,9538
89196ba0a97ffff,4511
89196bae047ffff,8029
89196bb766fffff,820
8919696a57bffff,3404
89196b06b63ffff,2346
89196b3346bffff,9
89196ba25dbffff,3977
8919696b4cfffff,6482
891969496afffff,6744
89196bb4667ffff,4360
89196bb355bffff,9786
89196ba44b3ffff,5948
8919694c403ffff,822
8919694963bffff,2026
89196bb0597ffff,7419
8919694b45bffff,8450
89196bb5237ffff,4117
89196b1608fffff,9074
89196ba9d23ffff,2639
89196bbaab3ffff,954
89196ba24b7ffff,5807
8919696ad9bffff,5633
891969419afffff,7979
89196ba3397ffff,9972
89196b940a3ffff,7823
89196baf69bffff,1553
89196ba932fffff,2701
89196bb4c8bffff,1190
89196ba9d37ffff,9214
89196ba510bffff,3743
89196941c8bffff,3905
89196ba9433ffff,4639
89196ba7043ffff,974
891969613bbffff,4818
89196b05d2fffff,406
8919694c46fffff,3935
89196b04d07ffff,1745
891969611b3ffff,1487
89196ba460bffff,5091
89196ba9b83ffff,8640
89196bb33abffff,1556
89196b159afffff,1519
89196958bdbffff,7814
89196942803ffff,7127
8919682ca27ffff,3239
89196bb4507ffff,1199
89196bb5b87ffff,4639
89196bb942fffff,4537
8919695945bffff,4841
89196baf6bbffff,7356
89196baa60fffff,3904
8919694c94bffff,3611
8919696822bffff,8937
89196ba2c0fffff,9413
89196ba844fffff,2240
89196ba743bffff,2657
89196ba4c77ffff,3231
89196bb894bffff,3622
8919696a58bffff,6059
89196ba89cbffff,7754
89196bac087ffff,5872
89196b8489bffff,680
89196ba0297ffff,4067
89196baddcbffff,3238
89196b86cc3ffff,2834
8919694d52bffff,1638
8919694ed4fffff,8382
89196bbb08bffff,1945
89196bb0c57ffff,7206
89196bb5c23ffff,9255
89196978cbbffff,8916
89196949e93ffff,6527
89196b36423ffff,3781
89196b8448fffff,7349
89196baa42bffff,1409
8919694a893ffff,8037
89196bb9acfffff,6081
89196bb193bffff,8643
89196ba4e53ffff,437
89196940427ffff,4711
8919694e303ffff,3699
89196959153ffff,8714
891fa492ca7ffff,9926
89196ba6d13ffff,1503
89196bb1acbffff,980
89196bb301bffff,7869
