hex9,value
89196963027ffff,3847
89196ba2947ffff,5467
89196948c77ffff,7610
89196b040a3ffff,3680
8919696a67bffff,9064
89196baf2bbffff,8105
89196ba600fffff,1873
891969406d3ffff,937
8919696851bffff,3873
89196ba230fffff,6059
8919694e8a3ffff,7185
89196941e83ffff,2342
89196949493ffff,5952
89196b14987ffff,4619
89196bb1db7ffff,5794
89196b14c4fffff,3377
89196949257ffff,6391
891969793d3ffff,1926
89196b06e27ffff,1606
89196ba167bffff,4112
89196bb204fffff,4123
89196bb9dcfffff,4486
89196940cb7ffff,8148
89196b8586fffff,7388
8919696a667ffff,5106
8919694d683ffff,285
8919682ca33ffff,8531
89196bbb6c7ffff,6947
89196b04a4bffff,8490
891969623cbffff,1928
89196bb500fffff,6278
89196ba4b03ffff,3588
89196ba755bffff,5547
8919697946bffff,1715
89196bb31abffff,1570
89196bb0bbbffff,1918
89196b0488fffff,8109
89196b14807ffff,5592
89196b05b8fffff,8709
8919694d62fffff,8335
89196b94583ffff,201
891fa4924cfffff,9854
89196ba93afffff,3857
89196ba6acbffff,6466
8919694d89bffff,2758
89196ba84d7ffff,108
891969412afffff,8786
89196b14ec7ffff,5032
89196ba960fffff,9171
8919694ed8fffff,3399
89196bb482bffff,5413
8919696a61bffff,3468
89196bb09cfffff,2353
8919694016fffff,5108
89196ba132fffff,3132
89196baac27ffff,8409
89196bbb4cbffff,3274
8919696ac5bffff,7251
89196bbb18fffff,8649
8919694a037ffff,3075
89196b84523ffff,6003
89196bad0d7ffff,480
8919695b2afffff,9385
89196949387ffff,124
89196ba4dd7ffff,9040
89196b143bbffff,6839
89196ba348bffff,6979
89196ba2d6bffff,9327
89196bb5cdbffff,3000
891969496b3ffff,7101
89196ba3067ffff,7892
89196bb566fffff,784
89196ba010fffff,8631
89196ba6577ffff,9575
89196ba6b03ffff,607
89196b9486fffff,4011
89196ba18a3ffff,1802
89196bb0abbffff,6999
8919694321bffff,5521
89196bb4983ffff,4551
89196ba4063ffff,7952
89196bba503ffff,6356
89196baf087ffff,3649
89196b3350fffff,9415
89196b3664bffff,673
89196bb12d7ffff,1245
89196bb040bffff,5215
89196badd47ffff,1309
89196bb6023ffff,837
89196b15523ffff,386
89196ba705bffff,8528
89196ba63a3ffff,1505
8919697b603ffff,5155
89196b8cdafffff,6243
89196bb0673ffff,6447
89196ba66b3ffff,9367
891fa496657ffff,1385
89196ba35c3ffff,5433
89196bb9663ffff,1036
89196b149afffff,4864
89196bab227ffff,3815
89196ba81a3ffff,4192
89196baa873ffff,318
89196b949afffff,3959
891969419afffff,6232
89196962253ffff,9501
89196ba6923ffff,7957
89196ba6917ffff,1792
89196ba9b43ffff,6131
8919695916fffff,974
89196b36613ffff,412
89196baeed3ffff,518
89196b16eb7ffff,862
89196bab663ffff,8007
89196bbb24fffff,7739
8919697abcbffff,6309
8919694e90fffff,5853
89196baea63ffff,7705
8919694b233ffff,6747
89196bba5afffff,6198
89196940467ffff,3338
89196b3b4dbffff,9385
89196b14e3bffff,5208
89196bae2cbffff,7006
8919697984fffff,6754
8919694c313ffff,5613
89196bb5d03ffff,3347
89196bad3d7ffff,3887
89196b96b0fffff,7121
89196ba4cabffff,2400
8919696855bffff,3216
89196baf36fffff,8239
89196b045dbffff,7707
891969408d7ffff,2138
89196968113ffff,447
8919696b2c7ffff,1861
89196ba5083ffff,6862
89196b964afffff,2988
89196ba316bffff,8441
89196969a73ffff,1682
89196ba6847ffff,3273
89196baca43ffff,3137
8919694a3dbffff,712
8919696ad97ffff,122
89196ba9acfffff,6013
89196ba26cbffff,1636
89196b96bd3ffff,5548
89196b86623ffff,4071
8919694a573ffff,1937
89196b360a7ffff,6530
891fa496ccfffff,2373
8919694f217ffff,1335
89196b366cfffff,3151
8919696808fffff,4376
89196bb93abffff,3378
89196bb662bffff,7566
89196ba9243ffff,8593
89196bb2aabffff,5196
8919696a3dbffff,5738
8919694e4cfffff,5292
89196959633ffff,1421
8919694a8dbffff,5166
8919694ca73ffff,5548
8919696aca7ffff,6659
89196ba860bffff,6266
89196b16053ffff,2963
891969634cfffff,4093
8919694802bffff,7548
89196bb4453ffff,1626
89196bad6a3ffff,6584
89196bb9e23ffff,532
89196b142b3ffff,799
89196b14ad3ffff,4024
89196b334d7ffff,64
89196b86a43ffff,3366
89196bac46fffff,1565
89196ba962fffff,1100
8919694f007ffff,5904
89196bb2663ffff,2017
89196bb0e63ffff,4982
89196b86687ffff,1660
89196bb20d7ffff,770
8919696ae03ffff,4368
8919694e513ffff,9703
89196ba5b0bffff,7525
89196bb2ed3ffff,9861
89196b96173ffff,8744
89196bb4857ffff,7245
89196969917ffff,7988
8919682c977ffff,6009
89196ba40a7ffff,3026
89196958867ffff,3498
89196940477ffff,2508
89196bac60fffff,1594
89196ba0283ffff,8104
89196bb86cfffff,7139
89196bb8207ffff,3299
89196bb0bd3ffff,71
891969498a7ffff,7546
8919697867bffff,2451
8919694864fffff,8358
89196bb5307ffff,1332
89196b16c8bffff,6884
89196bab697ffff,7030
891fa496117ffff,4319
8919694916fffff,4089
8919694d92bffff,1819
89196bb913bffff,4459
89196ba2bc3ffff,4175
89196baab57ffff,2732
89196ba811bffff,7919
89196b3650fffff,476
89196b16b03ffff,9230
89196ba6ec3ffff,6975
8919694b65bffff,1164
89196b94ed7ffff,9481
89196b05b5bffff,2590
89196ba149bffff,372
8919697b127ffff,524
89196b04ed7ffff,5865
89196b868cfffff,6649
89196b06413ffff,8412
89196ba6273ffff,6918
89196bb68d7ffff,3400
891fa49640bffff,54
8919697985bffff,4416
89196ba8cbbffff,1602
89196948863ffff,2246
89196bb2d53ffff,426
89196bae8cbffff,9575
89196bb8877ffff,3755
89196963193ffff,1594
89196961397ffff,1339
89196940c77ffff,9512
8919695956bffff,4470
89196b9490bffff,4025
89196ba2bafffff,9918
89196b864bbffff,9400
89196bb6a13ffff,3253
8919694a28bffff,5462
89196b16c4fffff,9705
89196b86427ffff,8684
89196b04a97ffff,2027
89196bba9afffff,7806
89196b142c3ffff,9641
891969791cbffff,212
891969401c3ffff,6477
89196ba1d2bffff,6132
8919694f327ffff,3423
89196b1689bffff,3305
89196b161a3ffff,9797
89196ba299bffff,7057
89196bb52cfffff,7156
89196bb40b7ffff,7046
891969636afffff,6242
89196b86d2fffff,345
89196bba58fffff,6029
89196978b63ffff,8539
89196badcd7ffff,3160
89196ba8943ffff,9650
89196ba3287ffff,3386
89196bba58fffff,5251
89196ba102bffff,1628
89196b3a4c3ffff,872
8919696b25bffff,1885
89196941a93ffff,6967
8919694eddbffff,4705
89196bbaa37ffff,4088
89196baf113ffff,5289
89196baf197ffff,3322
89196b168bbffff,2672
89196ba6847ffff,3977
89196bb9cb3ffff,6161
8919696b017ffff,7089
89196ba9b27ffff,8877
89196941977ffff,6213
89196bb8b4fffff,1607
89196bb623bffff,9198
89196bb1363ffff,9027
89196bb4b03ffff,5501
89196ba5d6bffff,4280
89196b3200fffff,1058
89196b8e957ffff,9106
89196baa257ffff,8621
89196bb8227ffff,538
8919694e54fffff,9051
8919695887bffff,2753
89196bb73a7ffff,4569
89196b94933ffff,2658
8919694e9abffff,6457
891fa4920bbffff,2589
8919694c893ffff,80
8919694a273ffff,9821
89196bae2b7ffff,562
89196bb49bbffff,4753
89196963423ffff,6152
8919697a97bffff,8619
89196bb623bffff,2185
8919694b02fffff,8591
89196bae3d7ffff,1558
89196b16377ffff,1748
89196b94a93ffff,7156
89196bb1e77ffff,4305
8919694c503ffff,585
8919694e0cfffff,801
89196bbb57bffff,1273
89196b86a73ffff,3530
89196b9458bffff,659
89196b8600bffff,2486
89196ba716fffff,9846
891fa49299bffff,545
8919694ca63ffff,4154
8919697a867ffff,3867
89196949ab3ffff,9249
89196bace73ffff,9047
8919694f2a3ffff,6049
89196ba2c27ffff,7806
891fa493523ffff,57
89196baae8fffff,6
89196bab12bffff,9687
8919694992bffff,506
891969615abffff,962
89196943227ffff,6061
8919694f073ffff,7293
891fa496687ffff,8860
89196bb4183ffff,6806
89196ba019bffff,8738
891969418afffff,4319
89196b965afffff,4434
89196ba4a73ffff,5290
89196ba9bc7ffff,4703
89196b321b7ffff,67
89196bb08d7ffff,4909
89196ba0377ffff,9936
891969401d7ffff,8341
89196ba6e6fffff,3342
89196969423ffff,7258
89196b961c7ffff,1287
8919694eea7ffff,6069
8919696028fffff,1977
89196b060c7ffff,7387
89196ba04afffff,8500
89196ba8a1bffff,8982
89196b84b67ffff,2276
89196b06c9bffff,594
89196bb5883ffff,9458
89196963033ffff,2327
891969485b7ffff,8247
89196940313ffff,7415
89196ba9c0fffff,1225
89196978657ffff,3152
89196ba9c63ffff,8766
89196b963cbffff,1531
89196bbb457ffff,6116
89196bab663ffff,5678
89196b05ba7ffff,8510
89196b869b7ffff,9602
89196b06093ffff,169
89196b06e23ffff,8173
89196b85e6bffff,1561
89196b06167ffff,210
89196bb6db3ffff,2199
89196b8e99bffff,5934
8919694ea67ffff,5504
8919696861bffff,1077
89196949cabffff,4539
891fa49246bffff,6649
89196bb4e97ffff,1796
8919696018fffff,4454
89196b96ddbffff,6279
8919696149bffff,9155
89196b861afffff,1477
89196942a9bffff,688
89196bb59cfffff,7939
89196bb8b13ffff,3805
89196bba367ffff,8272
8919694d4a7ffff,831
89196945bcfffff,9126
89196baad53ffff,9796
89196bb6e3bffff,3566
89196ba8c57ffff,5599
89196b949c7ffff,7515
89196baf227ffff,5122
89196ba15dbffff,761
8919694b36bffff,5334
89196bb9d7bffff,7613
89196b9647bffff,6482
89196ba5113ffff,9674
89196bb16d7ffff,7012
89196969d7bffff,3191
89196b05e33ffff,7141
89196bb22d7ffff,2882
89196b14d8fffff,5543
89196b84433ffff,1764
8919696325bffff,4194
89196baf427ffff,1817
8919694c607ffff,4918
89196ba0b6bffff,5335
89196bb9b23ffff,2757
89196bba113ffff,1472
8919694ac4fffff,5522
89196948b27ffff,1551
89196941827ffff,4092
89196ba557bffff,393
89196b324a3ffff,9848
8919696a013ffff,4560
89196baa873ffff,6549
89196bbb0c3ffff,948
89196ba9c67ffff,5119
891969429dbffff,8858
89196b96a87ffff,7081
89196ba6097ffff,8229
89196b32337ffff,8711
89196bb9b0fffff,5577
89196b84ed3ffff,8753
89196bbab5bffff,6878
89196baeccfffff,487
8919694a903ffff,370
89196b1623bffff,5610
89196979d4bffff,5456
89196bae41bffff,4336
8919694ca63ffff,7836
89196b94b23ffff,5905
89196baea97ffff,2002
89196ba332bffff,3257
89196961043ffff,9589
89196bb7087ffff,9206
89196b32e03ffff,1071
8919694ce43ffff,5703
89196bb1817ffff,7420
89196b04ccbffff,3219
89196b8cd23ffff,6791
89196b16193ffff,1174
89196bba54fffff,4885
89196bacc97ffff,9691
89196bbaa0fffff,365
89196bb088bffff,8682
8919694d08bffff,9702
8919694068fffff,9591
89196ba9e77ffff,3335
89196ba2473ffff,4825
89196ba992bffff,8424
89196b849b3ffff,4613
89196ba9e33ffff,8549
89196bb347bffff,1437
8919694060fffff,5421
89196b8423bffff,1988
89196bbb68bffff,9560
8919694b523ffff,2042
89196949037ffff,2846
89196940243ffff,4245
89196bb8c6bffff,2317
89196bb1b27ffff,4058
89196ba152fffff,6309
8919696103bffff,4245
8919694e94fffff,9152
89196b16ba7ffff,927
8919696145bffff,1642
89196ba9c8bffff,6185
89196bad2abffff,6243
891969630cbffff,8407
8919694c607ffff,8496
89196bb1583ffff,1929
89196ba9d93ffff,2861
8919696806bffff,4481
89196b8664bffff,5340
8919697928bffff,1305
89196bba6c7ffff,8670
89196b859abffff,296
89196bb2d9bffff,9116
89196b9683bffff,9595
89196bab47bffff,6449
89196ba2b4bffff,3954
89196badcb7ffff,9954
89196b85aa7ffff,6899
8919694eb33ffff,2896
89196b85947ffff,6082
89196b8717bffff,6219
89196978e6fffff,8147
89196ba29abffff,9778
8919694b473ffff,797
89196ba4047ffff,7782
89196bb9b4bffff,4708
8919694a433ffff,6962
89196949ecfffff,2124
89196ba6403ffff,1408
89196bbb153ffff,3633
89196bac593ffff,5911
89196948203ffff,6211
89196978957ffff,8250
89196ba1233ffff,1778
89196bb041bffff,3643
89196ba60d7ffff,6142
89196bb2b27ffff,7355
89196baca6bffff,1803
89196bb950fffff,7622
8919694a427ffff,6295
89196bb088bffff,2342
89196ba0937ffff,7914
89196b3658fffff,7436
89196bb7543ffff,4665
89196ba733bffff,7167
89196b0e933ffff,7443
89196bb710fffff,1426
89196bab183ffff,6977
89196ba040fffff,471
89196bb0847ffff,6248
89196bb2da3ffff,4683
89196bad247ffff,8197
89196961327ffff,7981
89196b96d8fffff,8296
89196baf4abffff,1961
89196bb18b7ffff,6856
89196bb1063ffff,4868
89196963453ffff,2484
89196ba8b5bffff,6436
8919697938bffff,6201
89196b36423ffff,3596
89196979e7bffff,9926
8919694908fffff,9422
89196bb1b2bffff,7197
89196978637ffff,7837
8919696aa93ffff,7581
8919696b413ffff,5423
89196bb1563ffff,7927
89196b04387ffff,3587
89196bae073ffff,6319
89196ba2a7bffff,1351
8919694143bffff,7465
89196ba1a83ffff,4601
89196ba6ab3ffff,2757
89196ba996fffff,7368
8919694151bffff,5067
89196b85527ffff,8425
89196969903ffff,7414
89196b15d87ffff,4554
89196b94163ffff,3704
89196b86ba3ffff,745
89196badd6fffff,674
89196979307ffff,1466
89196baf1cbffff,119
89196b941cbffff,2146
89196ba8e67ffff,3649
89196bba97bffff,9676
8919694b247ffff,3310
89196963643ffff,4500
89196ba4023ffff,88
89196ba068bffff,2077
89196ba4e03ffff,721
8919696a5a3ffff,1369
89196ba2b37ffff,4402
89196baa85bffff,6973
89196963123ffff,2448
89196ba1bc3ffff,6854
89196978d9bffff,7722
89196bad32bffff,7286
89196bb0193ffff,1651
89196ba6597ffff,8034
89196ba83cfffff,807
89196baa193ffff,3334
8919694869bffff,3999
89196bb34a3ffff,1620
89196ba2ba3ffff,7094
89196bb71d7ffff,4838
891969486a3ffff,4223
89196bb092fffff,7498
8919694e9d7ffff,7485
89196ba72cfffff,2905
8919694a67bffff,5639
89196ba6dabffff,94
8919697a933ffff,4662
891969485abffff,1302
89196962383ffff,1942
89196b3642bffff,906
89196ba234bffff,3008
89196b05a5bffff,2145
89196ba2e67ffff,837
89196bb0a07ffff,1318
89196b96d9bffff,9540
89196ba02b3ffff,6143
89196bb9313ffff,48
89196969607ffff,1183
8919694e297ffff,3205
89196ba0353ffff,3580
89196941253ffff,4780
89196969007ffff,3971
89196ba2153ffff,9252
89196bb23a7ffff,6264
89196baf01bffff,6121
89196ba264fffff,898
89196bb0453ffff,5475
89196941543ffff,6544
89196b84a8fffff,4007
89196b1633bffff,7939
89196b95bb7ffff,4445
89196ba9ba3ffff,8916
8919696b38fffff,485
89196ba966bffff,65
8919694f10fffff,128
89196bb0973ffff,7621
89196b3052fffff,7550
8919694aa93ffff,2588
89196bb52afffff,785
89196bba2bbffff,6119
89196bb4a43ffff,9019
8919694aad3ffff,4116
891fa496433ffff,4120
89196959b27ffff,7805
89196ba8d5bffff,2740
8919694a253ffff,5152
89196bb95c3ffff,1104
89196bace1bffff,9306
891969636d7ffff,9321
89196b8556bffff,6214
89196bb9387ffff,7515
89196b16ca7ffff,985
89196ba2953ffff,6845
891fa49201bffff,1334
89196b846afffff,1930
8919696b3bbffff,8429
89196bab67bffff,7979
8919697b4bbffff,9329
89196bb9663ffff,6461
891969429cbffff,9223
8919696336fffff,5543
89196bb00d7ffff,4717
89196969abbffff,6370
8919697b263ffff,5068
89196ba0923ffff,1335
89196bb6b8bffff,4655
89196b3657bffff,402
89196b140cfffff,768
89196b32c23ffff,2977
89196b8618fffff,918
891969498a3ffff,4409
89196b360a7ffff,698
89196bb4103ffff,7924
89196940b83ffff,3463
89196bab187ffff,8151
89196bb0e63ffff,9628
89196bbb153ffff,9041
89196bb51b3ffff,9279
8919694c007ffff,4253
89196baadcbffff,8712
89196943573ffff,7479
89196ba0693ffff,8196
89196b0584bffff,4880
8919694d453ffff,4890
89196b321afffff,6364
89196bb7103ffff,8035
89196bac383ffff,663
89196ba134fffff,5548
89196979553ffff,3958
8919694a45bffff,1521
89196ba56cfffff,8877
89196ba52a3ffff,2342
89196ba348fffff,5613
8919696065bffff,2739
89196ba76a7ffff,5572
89196baad2bffff,3602
89196941dbbffff,6820
89196959ba7ffff,2538
89196b95bb3ffff,8957
8919694cc77ffff,5
89196bad263ffff,728
89196978e07ffff,7888
89196bb9833ffff,1824
89196bb04a3ffff,4143
8919694addbffff,9675
89196b96e23ffff,5438
89196b05a0fffff,5873
89196b94c77ffff,4158
89196bb2413ffff,3077
89196ba4d77ffff,1595
89196ba8e17ffff,861
89196baf11bffff,6036
89196bb4273ffff,9436
89196bb847bffff,4343
89196968473ffff,4914
89196bad033ffff,1875
89196ba5e9bffff,4279
89196bb9a2bffff,916
89196ba41c7ffff,9855
89196b16e7bffff,8763
89196b85e77ffff,7450
8919694849bffff,726
89196ba9863ffff,5032
8919694d22fffff,1438
89196bac187ffff,6055
89196ba0dafffff,950
89196bad38fffff,7576
89196bb6c0bffff,1228
8919696b073ffff,5262
89196b0684fffff,3222
89196b3340bffff,1824
89196ba84dbffff,1973
8919696980bffff,4863
89196b15883ffff,9251
89196bba283ffff,4681
89196941b23ffff,5502
891969593cbffff,7094
89196b858c7ffff,6442
89196b86163ffff,8585
89196b96edbffff,5657
89196baaccfffff,8247
89196b1627bffff,917
89196b06a6fffff,5896
89196bb40b7ffff,3734
8919694f58fffff,6041
89196b3364bffff,5874
89196ba5c8fffff,9032
89196bab56bffff,6434
89196bb2007ffff,8645
89196bb747bffff,3710
89196b04dcfffff,3319
8919694e00fffff,4675
89196978d5bffff,3537
89196978c6bffff,1584
8919696a697ffff,5368
89196ba6a1bffff,5622
89196bbb4bbffff,8040
89196b16157ffff,7348
89196b14ed3ffff,7012
89196bb5407ffff,5656
89196b04567ffff,4691
89196b16dc3ffff,4059
8919694c933ffff,6612
891fa4934b3ffff,2413
89196b33117ffff,2913
89196ba0d57ffff,7678
89196969403ffff,6833
89196bb4d2bffff,9295
89196ba08d7ffff,6550
8919696a433ffff,1596
89196bac8afffff,274
89196b3218bffff,4210
891969781c7ffff,6827
89196bb23cbffff,7885
89196bb95cfffff,4659
89196bba027ffff,2539
89196b0618fffff,4834
89196bb41b7ffff,1500
8919694984fffff,7773
89196979dd3ffff,2913
89196bb5a43ffff,1672
8919694a297ffff,272
8919694ac47ffff,2378
89196bb73c3ffff,4785
891fa49602bffff,9682
89196ba6947ffff,7377
89196b149afffff,1647
89196948d63ffff,3781
89196b96c43ffff,323
89196ba350bffff,6887
89196ba14afffff,130
8919696350bffff,5548
8919694de2bffff,259
89196bad94bffff,5108
89196bb6b57ffff,6165
89196bac6c3ffff,5737
89196bb1e37ffff,6639
89196b8c977ffff,9743
89196b32017ffff,5238
89196bb056fffff,1656
89196ba1b67ffff,1523
8919696a603ffff,6986
89196b96587ffff,2926
8919694cd67ffff,7710
89196961407ffff,3518
89196948947ffff,7545
89196bb825bffff,7829
8919694d3d7ffff,7291
89196bb09d3ffff,1317
89196ba9c83ffff,5908
891969405b7ffff,4194
89196ba183bffff,4289
89196969d63ffff,2188
89196969267ffff,3589
89196959167ffff,4541
89196961407ffff,6472
89196b84637ffff,743
89196bb5237ffff,2221
8919697b49bffff,6037
8919696226fffff,6073
89196978cc3ffff,8862
89196ba8823ffff,8048
89196b84d17ffff,2804
89196bb6143ffff,2673
89196b16857ffff,402
89196b05e47ffff,1031
89196bbb217ffff,6129
89196b30437ffff,2413
89196bb91b7ffff,6698
89196b32e03ffff,3970
89196bacbd7ffff,9828
89196bb6c9bffff,6304
8919694ccbbffff,5045
89196ba256bffff,2753
89196badccfffff,3748
89196baa88fffff,6156
89196bb9eb7ffff,2767
89196ba0a03ffff,5658
8919694960fffff,4877
8919696b633ffff,4049
89196bac30fffff,7465
89196b160a3ffff,4109
89196bb25c7ffff,6913
89196bb1a3bffff,6398
8919696066bffff,6084
89196b06acfffff,9856
89196bb50c3ffff,4840
89196bbb623ffff,7954
89196bb1b47ffff,6676
89196bb8eabffff,4292
89196ba8043ffff,8906
8919694868fffff,6977
89196ba6b4bffff,3017
8919696ac03ffff,325
89196ba2e57ffff,5653
89196bb63c3ffff,6800
89196bb580fffff,1935
89196b33117ffff,4239
89196ba49b7ffff,2517
89196941eafffff,1401
89196941023ffff,4779
89196bb4ccbffff,7846
89196bb8163ffff,989
89196bbae6bffff,2842
8919697a343ffff,3439
89196baf14fffff,6398
89196b9692fffff,1309
891969783d3ffff,3020
89196baf5d7ffff,4301
89196bb297bffff,3801
891969492a3ffff,2882
89196ba1003ffff,6107
89196bb616fffff,7952
89196948c5bffff,5574
89196b06d6fffff,286
89196bb8b43ffff,2027
89196941927ffff,9154
89196969bafffff,4876
89196943387ffff,9482
89196bb583bffff,8846
89196badc97ffff,8651
89196b3365bffff,1866
89196bae913ffff,646
89196baa3d7ffff,219
8919697a8afffff,7025
8919694955bffff,4785
89196ba2033ffff,1137
89196b8438fffff,9112
89196baddabffff,7582
89196959a4bffff,1440
89196b94a8bffff,7293
8919694133bffff,2263
89196bb2d8bffff,9085
89196bb6b6fffff,1227
89196bab2abffff,8374
89196b33437ffff,8829
89196bb440fffff,4116
8919694ca0bffff,2543
89196948107ffff,6452
8919694a9bbffff,7192
89196948277ffff,1851
89196bab2bbffff,8788
89196ba16cbffff,7092
89196b06d37ffff,7887
8919694f413ffff,4208
89196baa297ffff,446
89196bb454fffff,3521
89196bb1857ffff,5662
89196bb0c6fffff,1230
89196b85bb3ffff,4372
8919694f11bffff,7922
891969690c3ffff,9274
89196b95d97ffff,9381
89196baf583ffff,8138
89196b161afffff,613
89196b85567ffff,3310
89196b16267ffff,3330
8919696101bffff,4935
891fa496187ffff,6696
89196bad08bffff,9635
89196b85577ffff,5480
89196ba42d7ffff,6522
89196969337ffff,1563
89196b3234bffff,7344
89196bb745bffff,2679
89196bac41bffff,6122
8919696158fffff,1018
89196979c03ffff,1875
89196979b4bffff,5905
8919694b033ffff,6107
89196948c03ffff,4035
8919697b253ffff,3794
8919694b54bffff,5715
89196ba1c3bffff,9012
8919696010bffff,9054
8919696231bffff,960
89196bba0abffff,8301
89196bb1eafffff,5366
89196bb8667ffff,7263
8919694e42bffff,9981
89196b84247ffff,2619
8919694d483ffff,687
8919694c47bffff,9265
89196bb649bffff,8372
89196979887ffff,3326
89196bad597ffff,8035
89196b96537ffff,9487
89196bab3afffff,838
89196959573ffff,9055
89196bb822bffff,5077
89196bb0867ffff,4381
89196bbb5cbffff,1611
89196bae5b7ffff,2798
89196ba8a3bffff,3723
89196b32d93ffff,4162
89196bb6373ffff,4743
89196959577ffff,411
89196baa927ffff,8865
89196979203ffff,4254
891969614d7ffff,2132
89196979e47ffff,9861
89196bac50bffff,4136
89196bae5abffff,235
891969795c7ffff,9400
89196bb81b3ffff,6823
89196b8682bffff,7225
89196bac187ffff,5152
89196bb463bffff,5295
89196ba469bffff,5917
89196bb2327ffff,5089
89196baf673ffff,5506
8919696b14bffff,2163
89196959547ffff,3247
89196ba9187ffff,2005
8919694800fffff,9542
89196949b8fffff,910
89196ba8e23ffff,7883
8919696930bffff,4767
89196bb6dc7ffff,7270
89196948b23ffff,2937
89196ba1453ffff,3137
89196b85c2fffff,1043
89196ba0417ffff,7437
89196bb41cbffff,9574
89196b3299bffff,7537
8919696aa4bffff,3254
89196ba7613ffff,8979
89196b32007ffff,3556
89196b0e973ffff,146
89196ba3603ffff,4814
89196b065cbffff,9058
89196bac9b7ffff,4399
8919694d443ffff,6232
89196bb043bffff,5558
89196bb342bffff,1665
89196ba9683ffff,7968
89196bb1b6fffff,1851
89196bb75d7ffff,8290
89196baf363ffff,4900
89196ba4407ffff,8052
8919694934bffff,8326
89196b14587ffff,3206
89196bb5893ffff,5119
89196bb80bbffff,5849
891969612c7ffff,3700
89196bb010bffff,4034
89196b96bd7ffff,8634
89196bac473ffff,4532
89196b159a3ffff,3106
89196ba1d03ffff,2640
89196baa0bbffff,9361
89196b16e3bffff,9182
89196bb29b3ffff,5182
89196bb6e7bffff,7140
89196bb4d0fffff,4427
89196bac393ffff,2115
89196960213ffff,8384
89196bb9c07ffff,6186
89196948d4fffff,9482
89196b3310fffff,6806
8919696a88bffff,7074
89196979e4bffff,1863
89196ba8a6fffff,961
891969480b3ffff,8054
89196ba745bffff,1464
89196bb92c7ffff,4898
89196ba0d7bffff,8296
89196969b1bffff,9828
8919694d277ffff,3059
89196948db7ffff,8999
8919696b1c7ffff,7519
89196ba946fffff,3738
89196bb2a9bffff,2808
89196ba02afffff,1111
89196ba806bffff,4861
89196bba1dbffff,6057
89196b85d43ffff,4002
89196bb8b43ffff,1679
89196bba6b7ffff,8593
8919696ad13ffff,7461
89196b8596fffff,9329
8919694ad07ffff,8986
89196b30087ffff,9292
89196979947ffff,6385
8919697b40fffff,5146
89196bbad57ffff,3638
8919694abb7ffff,3302
89196ba0cafffff,7410
89196bb7303ffff,353
8919694e20bffff,7680
8919682c91bffff,8176
8919694157bffff,8228
8919694cec3ffff,5482
89196b060a3ffff,4421
89196948dc3ffff,2519
89196ba8e9bffff,9634
89196bb05a7ffff,6193
89196ba2d83ffff,4503
89196baaed7ffff,9814
8919694c377ffff,3834
8919694f14fffff,5288
89196bb600bffff,6090
89196962e67ffff,4634
89196958aa3ffff,327
89196bb2983ffff,5843
89196b8580bffff,7277
89196bb8a33ffff,8828
89196969bcbffff,8145
89196baa98bffff,755
89196bb1053ffff,8026
89196bb445bffff,1670
8919696a007ffff,2029
89196b3237bffff,3174
8919694c2c7ffff,6376
89196bab36bffff,9857
89196978143ffff,7014
89196bac86fffff,5889
89196ba409bffff,3044
89196ba90a7ffff,7031
89196baab4fffff,4498
89196b1558fffff,8961
89196969047ffff,7385
8919694b3cfffff,5925
89196bb0b73ffff,5842
89196bac51bffff,2632
89196b0689bffff,2814
8919696a377ffff,4890
89196bae493ffff,9273
891fa492687ffff,2372
8919694568fffff,1617
89196ba2293ffff,8647
8919694813bffff,1775
89196bba323ffff,7465
89196969597ffff,7346
8919682ca33ffff,5762
89196bad6b3ffff,7687
89196b3315bffff,6792
89196b96893ffff,9661
89196b14b3bffff,3462
89196ba806bffff,8046
89196bb4997ffff,616
89196ba0577ffff,9973
89196ba2b23ffff,4519
8919696a843ffff,6919
89196baac9bffff,6601
8919697816fffff,1700
89196bb7567ffff,6958
89196bae32bffff,6063
89196ba6813ffff,5357
89196bb6e77ffff,8489
8919696800fffff,4056
891969794cbffff,396
89196bacdabffff,3102
89196bb8683ffff,1935
89196ba2b13ffff,8403
89196959633ffff,8027
89196ba817bffff,5776
89196ba642fffff,1855
89196b04267ffff,2613
89196959687ffff,1178
89196941313ffff,7119
8919694538fffff,8331
89196bb638bffff,3990
89196baca53ffff,9274
89196ba835bffff,6379
89196958b33ffff,1299
89196b3a6b3ffff,7361
89196b85a47ffff,9065
89196ba34dbffff,7318
89196bb838bffff,4209
89196baa4b3ffff,6842
89196959563ffff,2129
89196b8e9c3ffff,95
89196949d2fffff,4771
89196bae8afffff,7345
89196bb6d4fffff,5066
89196ba598bffff,3297
89196bb892bffff,8990
89196ba98abffff,6274
89196b95947ffff,8999
891969636abffff,5043
89196ba83a3ffff,2383
89196b16a67ffff,5856
8919694b23bffff,7559
8919694f477ffff,9533
891969415cfffff,2273
891969410d3ffff,5132
89196b32ccfffff,9067
89196ba5b93ffff,3733
89196ba5c63ffff,5638
89196b8e9bbffff,8853
89196bb4917ffff,524
89196ba5623ffff,6378
89196bb9cc7ffff,492
89196941a6bffff,7382
8919694da67ffff,1965
89196948627ffff,391
89196ba8a0fffff,6704
891fa492043ffff,6869
89196bb5c9bffff,8163
89196bac207ffff,7160
89196bb1e63ffff,9052
89196bb4583ffff,6408
